id|instlPlceNm|instlPlceDtil|svcProvdCmpnyNm|wifiSsid|instlYm|lnmAdrs|rnAdrs|admdCd|admdNm|lgdngCd|lgdngNm|mngmtInsttNm|telno|la|lo|dataStdrDe
139|행복누림_4|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 원정동 736-5번지|대전광역시 서구 요골길 352|null|null|null|null|대전광역시|042-270-3301|36.2931|126.315005|2023-03-27
157|월평제1경로당_1|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 1308번지|대전광역시 서구 월평새뜸로4번길 49-26|null|null|null|null|대전광역시|042-270-3301|36.350674|126.215241|2023-03-27
158|월평제1경로당_2|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 1308번지|대전광역시 서구 월평새뜸로4번길 49-26|null|null|null|null|대전광역시|042-270-3301|36.366583|126.200989|2023-03-27
277|새뜸어린이공원|1_CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 월평동 1308번지|대전광역시 서구 월평새뜸로4번길 49-26|null|null|null|null|대전광역시|042-270-3301|36.354005|127.355479|2023-03-27
172|월평역 화장실(남자 여자)_1|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 1503-1번지|대전광역시 서구 한밭대로 지하595|null|null|null|null|대전광역시|042-270-3301|36.369641|126.001461|2023-03-27
398|월평중학교34810)|정류장쉘터|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 월평동 1503-1번지|대전광역시 서구 월평동 1503-1|null|null|null|null|대전광역시|042-270-3309|36.35731|127.366643|2023-03-27
63|월평역_32740)|정류장쉘터|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 월평동 1529번지|대전광역시 서구 월평동 1529|null|null|null|null|대전광역시|042-270-3309|36.535941|127.537343|2023-03-27
81|갑천역 화장실(남자 여자)_1|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 1555번지|대전광역시 서구 갑천도시고속도로 지하1833|null|null|null|null|대전광역시|042-270-3301|36.368691|127.027605|2023-03-27
84|월평타운아파트경로당_1|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 19번지 월평타운|대전광역시 서구 계룡로264번길 4|null|null|null|null|대전광역시|042-270-3301|36.36861|126.984849|2023-03-27
85|월평타운아파트경로당_2|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 19번지 월평타운|대전광역시 서구 계룡로264번길 4|null|null|null|null|대전광역시|042-270-3301|36.367015|126.970597|2023-03-27
21|둔산주공 1단지|7_경로당|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 월평동 218번지 주공1단지|대전광역시 서구 월평북로 11|null|null|null|null|대전광역시|042-270-3301|36.362773|127.369653|2023-03-27
302|둔산주공 2단지|8_경로당|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 월평동 218번지 주공1단지|대전광역시 서구 월평북로 11|null|null|null|null|대전광역시|042-270-3301|36.362707|127.370271|2023-03-27
362|월평주공아파트32830)|정류장쉘터|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 월평동 218번지 주공1단지|대전광역시 서구 월평동218 월평주공아파트32830)|null|null|null|null|대전광역시|042-270-3309|36.362386|127.370372|2023-03-27
35|월평종합사회복지관|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 218번지 주공1단지|대전광역시 서구 월평북로 11|null|null|null|null|대전광역시|042-270-3301|36.36655|127.170125|2023-03-27
60|선사유적지_32980)|BIS,함체내부|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 월평동 243번지|대전광역시 서구 월평동 243|null|null|null|null|대전광역시|042-270-3309|36.361805|127.379274|2023-03-27
360|샛별아파트32940)|정류장쉘터|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 월평동 266-1번지 샛별아파트|대전광역시 서구 월평동266-1 샛별아파트32940)|null|null|null|null|대전광역시|042-270-3309|36.359621|127.375928|2023-03-27
8|둔산 선사유적지|2_선사유적지입구 우-2|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 월평동 281번지|대전광역시 서구 대덕대로317번길 9|null|null|null|null|대전광역시|042-270-3301|36.361085|127.379708|2023-03-27
9|둔산 선사유적지|1_선사유적지입구 좌-1|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 월평동 281번지|대전광역시 서구 대덕대로317번길 9|null|null|null|null|대전광역시|042-270-3301|36.361085|127.379708|2023-03-27
61|통계센터_32970)|BIS,함체내부|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 월평동 282-1번지|대전광역시 서구 월평동 282-1|null|null|null|null|대전광역시|042-270-3309|36.359053|127.379508|2023-03-27
170|누리아파트경로당_1|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 301번지 누리아파트|대전광역시 서구 청사로 70|null|null|null|null|대전광역시|042-270-3301|36.368691|126.029965|2023-03-27
171|누리아파트경로당_2|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 301번지 누리아파트|대전광역시 서구 청사로 70|null|null|null|null|대전광역시|042-270-3301|36.369942|126.015713|2023-03-27
335|누리아파트32860)|BIS,함체내부|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 월평동 301번지 누리아파트|대전광역시 서구 월평동 301|null|null|null|null|대전광역시|042-270-3309|36.35972|127.372008|2023-03-27
303|하나로 아파트 경로당|1_할아버지 방 앞|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 월평동 311-1번지 하나로아파트|대전광역시 서구 청사로 5|null|null|null|null|대전광역시|042-270-3301|36.361165|127.365242|2023-03-27
142|다모아아파트경로당_1|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 311-2번지 다모아아파트|대전광역시 서구 월평동로 83|null|null|null|null|대전광역시|042-270-3301|36.216037|126.272249|2023-03-27
143|다모아아파트경로당_2|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 311-2번지 다모아아파트|대전광역시 서구 월평동로 83|null|null|null|null|대전광역시|042-270-3301|36.217867|126.257997|2023-03-27
140|진달래아파트경로당_1|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 312-1번지 진달래아파트|대전광역시 서구 월평동로 45|null|null|null|null|대전광역시|042-270-3301|36.293244|126.300753|2023-03-27
141|진달래아파트경로당_2|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 312-1번지 진달래아파트|대전광역시 서구 월평동로 45|null|null|null|null|대전광역시|042-270-3301|36.215953|126.286501|2023-03-27
159|전원아파트경로당_1|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 312번지 전원아파트|대전광역시 서구 월평중로 50|null|null|null|null|대전광역시|042-270-3301|36.366532|126.186737|2023-03-27
160|전원아파트경로당_2|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 312번지 전원아파트|대전광역시 서구 월평중로 50|null|null|null|null|대전광역시|042-270-3301|36.36655|126.172485|2023-03-27
396|전원아파트32780)|BIS,함체내부|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 월평동 312번지 전원아파트|대전광역시 서구 월평동 312|null|null|null|null|대전광역시|042-270-3309|36.359812|127.365307|2023-03-27
274|은평공원|3_cctv 앞 가로등화장실 방향|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 월평동 313번지|대전광역시 서구 월평중로 55|null|null|null|null|대전광역시|042-270-3301|36.360035|127.364138|2023-03-27
275|은평공원|2_입구 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 월평동 313번지|대전광역시 서구 월평중로 55|null|null|null|null|대전광역시|042-270-3301|36.359649|127.362946|2023-03-27
276|은평공원|1_입구 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 월평동 313번지|대전광역시 서구 월평중로 55|null|null|null|null|대전광역시|042-270-3301|36.359686|127.362978|2023-03-27
62|월평역_32770)|정류장내|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 월평동 313번지|대전광역시 서구 월평동 313|null|null|null|null|대전광역시|042-270-3309|36.358661|127.362615|2023-03-27
144|월평경로당_1|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 405번지|대전광역시 서구 월평로27번길 1|null|null|null|null|대전광역시|042-270-3301|36.217921|126.243745|2023-03-27
145|월평경로당_2|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 405번지|대전광역시 서구 월평로27번길 1|null|null|null|null|대전광역시|042-270-3301|36.217878|126.229493|2023-03-27
161|월평제3경로당_1|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 599번지|대전광역시 서구 월평중로24번길 39|null|null|null|null|대전광역시|042-270-3301|36.36653|126.158233|2023-03-27
162|월평제3경로당_2|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 599번지|대전광역시 서구 월평중로24번길 39|null|null|null|null|대전광역시|042-270-3301|36.366558|126.143981|2023-03-27
82|월평제2경로당_1|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 60-1번지|대전광역시 서구 계룡로232번길 171|null|null|null|null|대전광역시|042-270-3301|36.369942|127.013353|2023-03-27
83|월평제2경로당_2|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 월평동 60-1번지|대전광역시 서구 계룡로232번길 171|null|null|null|null|대전광역시|042-270-3301|36.369641|126.999101|2023-03-27
34|한걸음 내 2층|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 장안동 291-2번지|대전광역시 서구 삼보실길 68|null|null|null|null|대전광역시|042-270-3301|36.366532|127.184377|2023-03-27
134|한몸|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 장안동 513번지|대전광역시 서구 삼보실길 123|null|null|null|null|대전광역시|042-270-3301|36.368246|126.386265|2023-03-27
239|장태산 자연 휴양림|6_수련장 입구 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 장안동 산46번지|대전광역시 서구 장안동 산 46|null|null|null|null|대전광역시|042-270-3301|36.215953|127.341334|2023-03-27
240|장태산 자연 휴양림|5_매점|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 장안동 산46번지|대전광역시 서구 장안동 산 46|null|null|null|null|대전광역시|042-270-3301|36.216037|127.341042|2023-03-27
241|장태산 자연 휴양림|4_관리사무소 옥상 구름다리방향|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 장안동 산46번지|대전광역시 서구 장안동 산 46|null|null|null|null|대전광역시|042-270-3301|36.217867|127.338679|2023-03-27
242|장태산 자연 휴양림|3_관리사무소 옥상 우측|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 장안동 산46번지|대전광역시 서구 장안동 산 46|null|null|null|null|대전광역시|042-270-3301|36.217921|127.339183|2023-03-27
243|장태산 자연 휴양림|2_관리사무소 옥상 정면|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 장안동 산46번지|대전광역시 서구 장안동 산 46|null|null|null|null|대전광역시|042-270-3301|36.217878|127.338411|2023-03-27
244|장태산 자연 휴양림|1_관리사무실 1층 좌측|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 장안동 산46번지|대전광역시 서구 장안동 산 46|null|null|null|null|대전광역시|042-270-3301|36.217878|127.340271|2023-03-27
200|서구어린이도서관 1층 도서전자실 및 2층 가족열람실|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 127-5번지 서구어린이도서관|대전광역시 서구 정림동로25(정림동, 서구어린이도서관)|null|null|null|null|대전광역시|042-270-3301|36.366466|125.602405|2023-03-27
334|정림동30900)|정류장쉘터|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 정림동 13-30번지|대전광역시 서구 정림동 13-30|null|null|null|null|대전광역시|042-270-3309|36.308187|127.366668|2023-03-27
201|대전서구사회적경제지원센터|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 15-2번지 1층|대전광역시 서구 정림로74번길 36, 1층(정림동)|null|null|null|null|대전광역시|042-270-3301|36.366047|125.588153|2023-03-27
413|정림원|2_2F 도서관 중앙|KT|DJ_Public_WiFi|2021년 8월|대전광역시 서구 정림동 17번지|대전광역시 서구 정림동로30번길 15|null|null|null|null|대전광역시|042-270-3301|36.304485|127.369685|2023-03-27
414|정림원|1_1F 사무실 창문 앞|KT|DJ_Public_WiFi|2021년 8월|대전광역시 서구 정림동 17번지|대전광역시 서구 정림동로30번길 15|null|null|null|null|대전광역시|042-270-3301|36.304478|127.369759|2023-03-27
444|정수원|4_2층 휴게실|KT|DJ_Public_WiFi|2021년 9월|대전광역시 서구 정림동 258-13번지|대전광역시 서구 계백로1249번길 174-82|null|null|null|null|대전광역시|042-270-3301|36.314891|127.35993|2023-03-27
445|정수원|3_1층 유골 인수실|KT|DJ_Public_WiFi|2021년 9월|대전광역시 서구 정림동 258-13번지|대전광역시 서구 계백로1249번길 174-82|null|null|null|null|대전광역시|042-270-3301|36.314815|127.359874|2023-03-27
446|정수원|2_3층 테라스|KT|DJ_Public_WiFi|2021년 9월|대전광역시 서구 정림동 258-13번지|대전광역시 서구 계백로1249번길 174-82|null|null|null|null|대전광역시|042-270-3301|36.314999|127.359932|2023-03-27
447|정수원|1_1층 입구 우측|KT|DJ_Public_WiFi|2021년 9월|대전광역시 서구 정림동 258-13번지|대전광역시 서구 계백로1249번길 174-82|null|null|null|null|대전광역시|042-270-3301|36.314821|127.359901|2023-03-27
55|정림동30870)|정류장쉘터|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 정림동 293-5번지|대전광역시 서구 정림동 293-5|null|null|null|null|대전광역시|042-270-3309|36.308069|127.365388|2023-03-27
391|둔산소방서30910)|정류장내|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 정림동 294-2번지|대전광역시 서구 정림동 294-2|null|null|null|null|대전광역시|042-270-3309|36.308355|127.366985|2023-03-27
415|서구국민체육센터|1_4층 헬스장|KT|DJ_Public_WiFi|2021년 8월|대전광역시 서구 정림동 402-2번지|대전광역시 서구 정림서로 181|null|null|null|null|대전광역시|042-270-3301|36.303791|127.361433|2023-03-27
52|정림삼거리30810)|정류장쉘터|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 정림동 497번지|대전광역시 서구 정림동 497|null|null|null|null|대전광역시|042-270-3309|36.307305|127.363964|2023-03-27
459|정림삼거리30840)|BIS 위|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 정림동 530-1번지|대전광역시 서구 정림동 530-1|null|null|null|null|대전광역시|042-270-3309|36.308459|127.366529|2023-03-27
289|수밋들공원|경로당 건물 우측|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 정림동 635번지 노인정옥상|대전광역시 서구 정림동635 노인정 옥상|null|null|null|null|대전광역시|042-270-3301|36.305367|127.366196|2023-03-27
290|수밋들공원|공원 중앙 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 정림동 635번지 수밋들공원CCTV|대전광역시 서구 정림동635 수밋들공원 cctv|null|null|null|null|대전광역시|042-270-3301|36.304028|127.366522|2023-03-27
175|수밋들공원_1|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.3701|125.958705|2023-03-27
176|수밋들공원_2|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.368868|125.944453|2023-03-27
177|수밋들공원_3|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.368875|125.930201|2023-03-27
178|수밋들공원_4|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.368875|125.915949|2023-03-27
179|수밋들공원_5|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.368911|125.901697|2023-03-27
180|수밋들공원_6|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.368246|125.887445|2023-03-27
181|수밋들공원_7|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.36776|125.873193|2023-03-27
182|수밋들공원_8|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.367665|125.858941|2023-03-27
183|수밋들공원_9|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.367572|125.844689|2023-03-27
184|수밋들공원_10|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.293405|125.830437|2023-03-27
185|수밋들공원_11|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.2931|125.816185|2023-03-27
186|수밋들공원_12|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.293244|125.801933|2023-03-27
187|수밋들공원_13|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.215953|125.787681|2023-03-27
188|수밋들공원_14|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.216037|125.773429|2023-03-27
189|수밋들공원_15|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.217867|125.759177|2023-03-27
190|수밋들공원_16|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.217921|125.744925|2023-03-27
191|수밋들공원_17|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.217878|125.730673|2023-03-27
192|수밋들공원_18|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.350674|125.716421|2023-03-27
193|수밋들공원_19|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.366583|125.702169|2023-03-27
194|수밋들공원_20|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.366532|125.687917|2023-03-27
195|수밋들공원_21|옥외1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 636번지 일원|대전광역시 서구 정림동로 10 일원|null|null|null|null|대전광역시|042-270-3301|36.36655|125.673665|2023-03-27
23|정림종합사회복지관|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 637번지|대전광역시 서구 계백로 1286번길 86|null|null|null|null|대전광역시|042-270-3301|36.379049|127.341149|2023-03-27
342|정림초등학교30880)|BIS 위|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 정림동 638번지|대전광역시 서구 정림동 638|null|null|null|null|대전광역시|042-270-3309|36.305853|127.364859|2023-03-27
163|늘푸른아파트경로당|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 정림동 641-1번지 늘푸른아파트|대전광역시 서구 정림로 11(정림동)|null|null|null|null|대전광역시|042-270-3301|36.367461|126.129729|2023-03-27
332|구봉마을5단지33330)|정류장내|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 정림동 668번지|대전광역시 서구 정림동 668|null|null|null|null|대전광역시|042-270-3309|36.300814|127.327004|2023-03-27
333|정림공원30890)|BIS 위|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 정림동 668번지|대전광역시 서구 정림동 668|null|null|null|null|대전광역시|042-270-3309|36.301535|127.366493|2023-03-27
245|남선공원|3_2F 헬스장 입구 천장|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 탄방동 1084번지|대전광역시 서구 남선로 66|null|null|null|null|대전광역시|042-270-3301|36.347802|127.398193|2023-03-27
246|남선공원|2_1F 아이스링크 입구|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 탄방동 1084번지|대전광역시 서구 남선로 66|null|null|null|null|대전광역시|042-270-3301|36.348061|127.398451|2023-03-27
247|남선공원|1_1F 매표소 앞|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 탄방동 1084번지|대전광역시 서구 남선로 66|null|null|null|null|대전광역시|042-270-3301|36.349027|127.396243|2023-03-27
248|남선공원|5_풋살장 관중석 중앙|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 탄방동 1084번지|대전광역시 서구 남선로 66|null|null|null|null|대전광역시|042-270-3301|36.347762|127.398097|2023-03-27
249|남선공원|1F 아이스링크|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 탄방동 1084번지|대전광역시 서구 남선로 66|null|null|null|null|대전광역시|042-270-3301|36.348061|127.398451|2023-03-27
250|남선공원|7_경로당 뒤편|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 탄방동 1084번지|대전광역시 서구 남선로 66|null|null|null|null|대전광역시|042-270-3301|36.346899|127.397687|2023-03-27
251|남선공원|6_경로당 앞마당|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 탄방동 1084번지|대전광역시 서구 남선로 66|null|null|null|null|대전광역시|042-270-3301|36.346583|127.397687|2023-03-27
353|서구노인복지관|3층 강당|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 탄방동 1084번지|대전광역시 서구 남선로 66 탄방동)|null|null|null|null|대전광역시|042-270-3309|36.345312|127.396623|2023-03-27
354|서구노인복지관|2층 복도|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 탄방동 1084번지|대전광역시 서구 남선로 66 탄방동)|null|null|null|null|대전광역시|042-270-3309|36.34523|127.396808|2023-03-27
355|서구노인복지관|1층 복도|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 탄방동 1084번지|대전광역시 서구 남선로 66 탄방동)|null|null|null|null|대전광역시|042-270-3309|36.345226|127.396806|2023-03-27
386|남선공원종합체육관31240)|정류장쉘터|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 탄방동 1267번지|대전광역시 서구 탄방동 1267|null|null|null|null|대전광역시|042-270-3309|36.348884|127.398329|2023-03-27
150|탄방역 화장실(남자 여자)_1|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 탄방동 1449번지|대전광역시 서구 문정로48번길 지하19|null|null|null|null|대전광역시|042-270-3301|36.367971|126.557289|2023-03-27
123|서부농협본점_31120)|정류장쉘터|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 탄방동 1450번지|대전광역시 서구 탄방동 1450|null|null|null|null|대전광역시|042-270-3309|36.342297|127.387473|2023-03-27
54|개나리아파트31050)|BIS,함체내부|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 탄방동 1452번지|대전광역시 서구 탄방동 1452|null|null|null|null|대전광역시|042-270-3309|36.343371|127.383119|2023-03-27
87|리가경로당|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 탄방동 53-1번지 엘아이지건영리가|대전광역시 서구 계룡로583번길 12|null|null|null|null|대전광역시|042-270-3301|36.368868|126.942093|2023-03-27
121|한우리아파트_31150)|BIS,함체내부|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 탄방동 744번지|대전광역시 서구 탄방동 744|null|null|null|null|대전광역시|042-270-3309|36.346598|127.388613|2023-03-27
122|한우리아파트_31140)|정류장내|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 탄방동 749번지|대전광역시 서구 탄방동 749|null|null|null|null|대전광역시|042-270-3309|36.346816|127.388069|2023-03-27
151|한우리경로당_1|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 탄방동 765번지 한우리아파트|대전광역시 서구 문정로90번길 60|null|null|null|null|대전광역시|042-270-3301|36.369807|126.543037|2023-03-27
373|탄방길작은도서관|2층 안쪽 라운드형 유리 옆 기둥상단|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 탄방동 792번지 2층|대전광역시 서구 문정로 96 2층|null|null|null|null|대전광역시|042-270-3309|36.345512|127.389397|2023-03-27
120|용문역5번출구_31160)|정류장내|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 탄방동 81-16번지|대전광역시 서구 탄방동 81-16|null|null|null|null|대전광역시|042-270-3309|36.339125|127.392506|2023-03-27
149|한가람경로당|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 탄방동 834번지 한가람아파트|대전광역시 서구 문예로 16|null|null|null|null|대전광역시|042-270-3301|36.366273|126.571541|2023-03-27
338|한가람아파트31180)|정류장쉘터|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 탄방동 835번지 공작한양|대전광역시 서구 탄방동 835|null|null|null|null|대전광역시|042-270-3309|36.346731|127.393234|2023-03-27
384|한가람아파트31170)|정류장내|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 탄방동 841번지|대전광역시 서구 탄방동 841|null|null|null|null|대전광역시|042-270-3309|36.346666|127.392392|2023-03-27
418|기성종합복지관|6_3층 헬스장 입구 복도|KT|DJ_Public_WiFi|2021년 8월|대전광역시 서구 흑석동 295번지|대전광역시 서구 장안로 54|null|null|null|null|대전광역시|042-270-3301|36.251031|127.341231|2023-03-27
419|기성종합복지관|5_2층 도서관 앞 복도|KT|DJ_Public_WiFi|2021년 8월|대전광역시 서구 흑석동 295번지|대전광역시 서구 장안로 54|null|null|null|null|대전광역시|042-270-3301|36.251117|127.341386|2023-03-27
420|기성종합복지관|4_2층 관장실 앞 복도|KT|DJ_Public_WiFi|2021년 8월|대전광역시 서구 흑석동 295번지|대전광역시 서구 장안로 54|null|null|null|null|대전광역시|042-270-3301|36.251117|127.341252|2023-03-27
421|기성종합복지관|3_2층 화장실앞 복도|KT|DJ_Public_WiFi|2021년 8월|대전광역시 서구 흑석동 295번지|대전광역시 서구 장안로 54|null|null|null|null|대전광역시|042-270-3301|36.251084|127.341381|2023-03-27
422|기성종합복지관|2_1층 남자탈의실 앞|KT|DJ_Public_WiFi|2021년 8월|대전광역시 서구 흑석동 295번지|대전광역시 서구 장안로 54|null|null|null|null|대전광역시|042-270-3301|36.251313|127.341879|2023-03-27
